timestamp,source_ip,source_port,destination_ip,destination_port,ja3_digest,ja3s_digest
53748.406174,192.168.102.166,1035,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53748.420105,192.168.102.166,1036,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53748.459971,203.208.39.215,443,192.168.102.166,1035,,5cd6efb8d804faf03e1462073b729151
53748.469968,203.208.39.215,443,192.168.102.166,1036,,5cd6efb8d804faf03e1462073b729151
53717.904097,82.145.216.20,443,192.168.102.241,1034,,5cd6efb8d804faf03e1462073b729151
53725.399173,185.26.182.122,443,192.168.102.241,1035,,5cd6efb8d804faf03e1462073b729151
53727.594906,2.20.92.214,443,192.168.102.241,1036,,5cd6efb8d804faf03e1462073b729151
53717.034976,220.181.38.150,443,192.168.103.175,1033,,9aeeb84942a46257594025306635f0ff
53730.722630,192.168.103.175,1050,220.181.38.150,443,de350869b8c85de67a350c8d186f11e6,
53730.740964,220.181.38.150,443,192.168.103.175,1050,,9aeeb84942a46257594025306635f0ff
53736.832454,192.168.103.175,1076,220.181.38.150,443,de350869b8c85de67a350c8d186f11e6,
53736.858966,220.181.38.150,443,192.168.103.175,1076,,9aeeb84942a46257594025306635f0ff
53707.101877,52.7.124.208,443,192.168.103.206,1032,,5cd6efb8d804faf03e1462073b729151
53717.602586,192.168.103.206,1037,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53717.852180,52.7.124.208,443,192.168.103.206,1037,,5cd6efb8d804faf03e1462073b729151
53719.445333,192.168.103.206,1039,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53719.679523,52.7.124.208,443,192.168.103.206,1039,,5cd6efb8d804faf03e1462073b729151
53721.592754,192.168.103.206,1042,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53721.828636,52.7.124.208,443,192.168.103.206,1042,,5cd6efb8d804faf03e1462073b729151
53723.441288,192.168.103.206,1044,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53723.691972,52.7.124.208,443,192.168.103.206,1044,,5cd6efb8d804faf03e1462073b729151
53724.882665,192.168.103.206,1046,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53725.110670,52.7.124.208,443,192.168.103.206,1046,,5cd6efb8d804faf03e1462073b729151
53726.664081,192.168.103.206,1048,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53726.896027,52.7.124.208,443,192.168.103.206,1048,,5cd6efb8d804faf03e1462073b729151
53730.303631,192.168.103.206,1050,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53730.555961,52.7.124.208,443,192.168.103.206,1050,,5cd6efb8d804faf03e1462073b729151
53732.142295,192.168.103.206,1052,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53732.375257,52.7.124.208,443,192.168.103.206,1052,,5cd6efb8d804faf03e1462073b729151
53733.639064,192.168.103.206,1053,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53733.872967,52.7.124.208,443,192.168.103.206,1053,,5cd6efb8d804faf03e1462073b729151
53752.226230,52.7.124.208,443,192.168.103.206,1057,,5cd6efb8d804faf03e1462073b729151
53748.101344,192.168.103.230,1034,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53748.159967,203.208.39.215,443,192.168.103.230,1034,,5cd6efb8d804faf03e1462073b729151
53749.226818,192.168.103.230,1036,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53749.273968,203.208.39.215,443,192.168.103.230,1036,,5cd6efb8d804faf03e1462073b729151
53774.967422,192.168.103.230,1049,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53775.022607,203.208.39.215,443,192.168.103.230,1049,,5cd6efb8d804faf03e1462073b729151
53775.296045,192.168.103.230,1050,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53775.356967,203.208.39.215,443,192.168.103.230,1050,,5cd6efb8d804faf03e1462073b729151
53786.340309,192.168.103.230,1057,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53786.400718,203.208.39.215,443,192.168.103.230,1057,,5cd6efb8d804faf03e1462073b729151
53787.748408,192.168.103.230,1059,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53787.806233,203.208.39.215,443,192.168.103.230,1059,,5cd6efb8d804faf03e1462073b729151
53795.971101,192.168.103.230,1064,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53796.028977,203.208.39.215,443,192.168.103.230,1064,,5cd6efb8d804faf03e1462073b729151
53801.840772,192.168.103.230,1070,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53801.901964,203.208.39.215,443,192.168.103.230,1070,,5cd6efb8d804faf03e1462073b729151
53735.839781,192.168.103.55,1035,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53735.857047,192.168.103.55,1036,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53735.915892,203.208.40.47,443,192.168.103.55,1035,,5cd6efb8d804faf03e1462073b729151
53735.963230,203.208.40.47,443,192.168.103.55,1036,,5cd6efb8d804faf03e1462073b729151
53752.161273,192.168.103.55,1047,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53752.237969,203.208.40.47,443,192.168.103.55,1047,,5cd6efb8d804faf03e1462073b729151
53752.264867,192.168.103.55,1048,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53752.370221,203.208.40.47,443,192.168.103.55,1048,,5cd6efb8d804faf03e1462073b729151
53757.654649,192.168.103.55,1052,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53757.760974,203.208.40.47,443,192.168.103.55,1052,,5cd6efb8d804faf03e1462073b729151
53758.529914,192.168.103.55,1054,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53758.606224,203.208.40.47,443,192.168.103.55,1054,,5cd6efb8d804faf03e1462073b729151
53761.195826,192.168.103.55,1056,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53761.293229,203.208.40.47,443,192.168.103.55,1056,,5cd6efb8d804faf03e1462073b729151
53763.199632,192.168.103.55,1061,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53763.283973,203.208.40.47,443,192.168.103.55,1061,,5cd6efb8d804faf03e1462073b729151
53772.848677,192.168.103.55,1066,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53772.933968,203.208.40.47,443,192.168.103.55,1066,,5cd6efb8d804faf03e1462073b729151
53777.063017,192.168.103.55,1069,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53777.167234,203.208.40.47,443,192.168.103.55,1069,,5cd6efb8d804faf03e1462073b729151
53781.127421,192.168.103.55,1073,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53781.225487,203.208.40.47,443,192.168.103.55,1073,,5cd6efb8d804faf03e1462073b729151
53782.431784,192.168.103.55,1075,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53782.512972,203.208.40.47,443,192.168.103.55,1075,,5cd6efb8d804faf03e1462073b729151
53710.711227,52.7.124.208,443,192.168.103.56,1033,,5cd6efb8d804faf03e1462073b729151
53722.012972,192.168.103.56,1038,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53722.839023,52.7.124.208,443,192.168.103.56,1038,,5cd6efb8d804faf03e1462073b729151
53725.855332,192.168.103.56,1040,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53726.107687,52.7.124.208,443,192.168.103.56,1040,,5cd6efb8d804faf03e1462073b729151
53727.850637,192.168.103.56,1043,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53728.093194,52.7.124.208,443,192.168.103.56,1043,,5cd6efb8d804faf03e1462073b729151
53730.279350,192.168.103.56,1044,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53730.506008,52.7.124.208,443,192.168.103.56,1044,,5cd6efb8d804faf03e1462073b729151
53732.536922,192.168.103.56,1047,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53732.766923,52.7.124.208,443,192.168.103.56,1047,,5cd6efb8d804faf03e1462073b729151
53734.582159,192.168.103.56,1049,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53734.809709,52.7.124.208,443,192.168.103.56,1049,,5cd6efb8d804faf03e1462073b729151
53736.564037,192.168.103.56,1051,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53736.813849,52.7.124.208,443,192.168.103.56,1051,,5cd6efb8d804faf03e1462073b729151
53738.682943,192.168.103.56,1054,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53738.943669,52.7.124.208,443,192.168.103.56,1054,,5cd6efb8d804faf03e1462073b729151
53740.699961,192.168.103.56,1056,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53740.939413,52.7.124.208,443,192.168.103.56,1056,,5cd6efb8d804faf03e1462073b729151
53757.184240,52.7.124.208,443,192.168.103.56,1059,,5cd6efb8d804faf03e1462073b729151
53710.663804,42.81.57.73,443,192.168.103.57,1034,,5cd6efb8d804faf03e1462073b729151
53719.341966,106.120.159.126,443,192.168.103.57,1076,,09dc4beaf549afb0edb5ed50da347005
53719.960872,192.168.103.57,1077,42.81.57.73,443,de350869b8c85de67a350c8d186f11e6,
53719.987970,42.81.57.73,443,192.168.103.57,1077,,5cd6efb8d804faf03e1462073b729151
53807.450348,192.168.103.57,1079,106.120.159.126,443,35ed9d26feeb821f643139efe2a9a459,
53807.469960,106.120.159.126,443,192.168.103.57,1079,,09dc4beaf549afb0edb5ed50da347005
53723.319289,23.199.72.174,443,192.168.103.90,1034,,5cd6efb8d804faf03e1462073b729151
53724.101620,192.168.104.184,1033,123.53.182.174,443,de350869b8c85de67a350c8d186f11e6,
53724.106492,123.53.182.174,443,192.168.104.184,1033,,5cd6efb8d804faf03e1462073b729151
53746.939121,192.168.104.184,1036,1.198.4.126,443,de350869b8c85de67a350c8d186f11e6,
53746.940221,1.198.4.126,443,192.168.104.184,1036,,9aeeb84942a46257594025306635f0ff
53757.011086,192.168.104.188,1035,203.208.50.111,443,de350869b8c85de67a350c8d186f11e6,
53757.030125,192.168.104.188,1036,203.208.50.111,443,de350869b8c85de67a350c8d186f11e6,
53757.070981,203.208.50.111,443,192.168.104.188,1035,,5cd6efb8d804faf03e1462073b729151
53757.080966,203.208.50.111,443,192.168.104.188,1036,,5cd6efb8d804faf03e1462073b729151
1592572701.760621,192.168.104.237,49161,52.109.8.21,443,d7150af4514b868defb854db0f62a441,
1592572701.807503,192.168.104.237,49162,52.113.194.132,443,d7150af4514b868defb854db0f62a441,
1592572701.858145,52.113.194.132,443,192.168.104.237,49162,,ecb7c899d55aca1c3b910ab7add35246
1592572701.981302,52.109.8.21,443,192.168.104.237,49161,,7e468c2751f5647292fc2cb3c73a3352
53733.756835,192.168.104.31,1036,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53733.761412,192.168.104.31,1035,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53733.840978,203.208.40.63,443,192.168.104.31,1035,,5cd6efb8d804faf03e1462073b729151
53733.858970,203.208.40.63,443,192.168.104.31,1036,,5cd6efb8d804faf03e1462073b729151
53743.563963,192.168.104.31,1043,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53743.641166,203.208.40.63,443,192.168.104.31,1043,,5cd6efb8d804faf03e1462073b729151
53744.434269,192.168.104.31,1046,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53744.510961,203.208.40.63,443,192.168.104.31,1046,,5cd6efb8d804faf03e1462073b729151
53748.927049,192.168.104.31,1048,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53749.024557,203.208.40.63,443,192.168.104.31,1048,,5cd6efb8d804faf03e1462073b729151
53749.304685,192.168.104.31,1049,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53749.387233,203.208.40.63,443,192.168.104.31,1049,,5cd6efb8d804faf03e1462073b729151
53752.815623,192.168.104.31,1055,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53752.823458,192.168.104.31,1056,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53752.891965,203.208.40.63,443,192.168.104.31,1055,,5cd6efb8d804faf03e1462073b729151
53752.919232,203.208.40.63,443,192.168.104.31,1056,,5cd6efb8d804faf03e1462073b729151
53765.267770,192.168.104.31,1066,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53765.353576,203.208.40.63,443,192.168.104.31,1066,,5cd6efb8d804faf03e1462073b729151
53769.668100,192.168.104.31,1068,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53769.745219,203.208.40.63,443,192.168.104.31,1068,,5cd6efb8d804faf03e1462073b729151
53772.929769,192.168.104.31,1069,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53773.012102,203.208.40.63,443,192.168.104.31,1069,,5cd6efb8d804faf03e1462073b729151
53773.744593,192.168.104.31,1070,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53773.818133,203.208.40.63,443,192.168.104.31,1070,,5cd6efb8d804faf03e1462073b729151
53709.411936,192.168.105.102,1032,34.194.204.84,443,5c32f7d71899f6f7ac8547ff25a4892c,
53709.660980,34.194.204.84,443,192.168.105.102,1032,,a704460bd0a887c62e4f462bf1bba96b
53712.971547,192.168.105.102,1033,34.194.204.84,443,5c32f7d71899f6f7ac8547ff25a4892c,
53714.390196,34.194.204.84,443,192.168.105.102,1033,,a704460bd0a887c62e4f462bf1bba96b
53715.784135,192.168.105.102,1034,34.194.204.84,443,5c32f7d71899f6f7ac8547ff25a4892c,
53716.831906,34.194.204.84,443,192.168.105.102,1034,,a704460bd0a887c62e4f462bf1bba96b
53756.944036,192.168.105.148,1036,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53756.962229,192.168.105.148,1035,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53757.029980,203.208.41.79,443,192.168.105.148,1036,,5cd6efb8d804faf03e1462073b729151
53757.037377,203.208.41.79,443,192.168.105.148,1035,,5cd6efb8d804faf03e1462073b729151
53796.818189,192.168.105.148,1048,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53796.892972,203.208.41.79,443,192.168.105.148,1048,,5cd6efb8d804faf03e1462073b729151
53797.060277,192.168.105.148,1049,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53797.145971,203.208.41.79,443,192.168.105.148,1049,,5cd6efb8d804faf03e1462073b729151
53810.139950,192.168.105.148,1059,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53810.222966,203.208.41.79,443,192.168.105.148,1059,,5cd6efb8d804faf03e1462073b729151
53811.234236,192.168.105.148,1060,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53811.317231,203.208.41.79,443,192.168.105.148,1060,,5cd6efb8d804faf03e1462073b729151
1591987197.738192,192.168.105.164,49177,52.234.215.129,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591987197.988253,52.234.215.129,443,192.168.105.164,49177,,fb38aec9b9f7318383270c307f8f7773
53745.513315,192.168.105.192,1036,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53745.544110,192.168.105.192,1035,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53745.578509,203.208.39.207,443,192.168.105.192,1036,,5cd6efb8d804faf03e1462073b729151
53745.606239,203.208.39.216,443,192.168.105.192,1035,,5cd6efb8d804faf03e1462073b729151
53745.018469,192.168.105.227,1036,203.208.39.223,443,de350869b8c85de67a350c8d186f11e6,
53745.070004,203.208.39.223,443,192.168.105.227,1036,,5cd6efb8d804faf03e1462073b729151
53745.233713,192.168.105.227,1035,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53745.281244,203.208.39.216,443,192.168.105.227,1035,,5cd6efb8d804faf03e1462073b729151
53770.952518,192.168.105.227,1046,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53771.006968,203.208.39.216,443,192.168.105.227,1046,,5cd6efb8d804faf03e1462073b729151
53771.110529,192.168.105.227,1047,203.208.39.223,443,de350869b8c85de67a350c8d186f11e6,
53771.171225,203.208.39.223,443,192.168.105.227,1047,,5cd6efb8d804faf03e1462073b729151
53781.196994,192.168.105.227,1055,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53781.254221,203.208.39.216,443,192.168.105.227,1055,,5cd6efb8d804faf03e1462073b729151
53781.556338,192.168.105.227,1056,203.208.39.223,443,de350869b8c85de67a350c8d186f11e6,
53781.614962,203.208.39.223,443,192.168.105.227,1056,,5cd6efb8d804faf03e1462073b729151
53784.588982,192.168.105.227,1061,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53784.618629,192.168.105.227,1062,203.208.39.223,443,de350869b8c85de67a350c8d186f11e6,
53784.642962,203.208.39.216,443,192.168.105.227,1061,,5cd6efb8d804faf03e1462073b729151
53784.680972,203.208.39.223,443,192.168.105.227,1062,,5cd6efb8d804faf03e1462073b729151
53799.782911,192.168.105.227,1070,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53799.844976,203.208.39.216,443,192.168.105.227,1070,,5cd6efb8d804faf03e1462073b729151
53805.254594,192.168.105.227,1073,203.208.39.216,443,de350869b8c85de67a350c8d186f11e6,
53805.317941,203.208.39.216,443,192.168.105.227,1073,,5cd6efb8d804faf03e1462073b729151
1593427356.753782,192.168.105.39,49178,40.70.186.239,443,4d7a28d6f2263ed61de88ca66eb011e3,
1593427357.027499,40.70.186.239,443,192.168.105.39,49178,,70b9168e9fd446fb5ac938f381785e62
1593427358.921474,192.168.105.39,49177,52.109.12.18,443,4d7a28d6f2263ed61de88ca66eb011e3,
1593427359.168381,52.109.12.18,443,192.168.105.39,49177,,70b9168e9fd446fb5ac938f381785e62
53723.967981,120.77.166.123,443,192.168.105.68,1033,,5cd6efb8d804faf03e1462073b729151
53729.715540,192.168.105.82,1036,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53729.726950,192.168.105.82,1035,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53729.773030,203.208.39.207,443,192.168.105.82,1036,,5cd6efb8d804faf03e1462073b729151
53729.789409,203.208.39.207,443,192.168.105.82,1035,,5cd6efb8d804faf03e1462073b729151
53740.006238,192.168.105.82,1045,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53740.036114,192.168.105.82,1046,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53740.063967,203.208.39.207,443,192.168.105.82,1045,,5cd6efb8d804faf03e1462073b729151
53740.094022,203.208.39.207,443,192.168.105.82,1046,,5cd6efb8d804faf03e1462073b729151
53745.144621,192.168.105.82,1049,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53745.201967,203.208.39.207,443,192.168.105.82,1049,,5cd6efb8d804faf03e1462073b729151
53746.168628,192.168.105.82,1051,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53746.217217,203.208.39.207,443,192.168.105.82,1051,,5cd6efb8d804faf03e1462073b729151
53748.186082,192.168.105.82,1056,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53748.244962,203.208.39.207,443,192.168.105.82,1056,,5cd6efb8d804faf03e1462073b729151
53748.493922,192.168.105.82,1057,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53748.540964,203.208.39.207,443,192.168.105.82,1057,,5cd6efb8d804faf03e1462073b729151
53738.863571,192.168.106.130,1035,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53738.871778,192.168.106.130,1036,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53738.946249,203.208.40.47,443,192.168.106.130,1035,,5cd6efb8d804faf03e1462073b729151
53738.963974,203.208.40.47,443,192.168.106.130,1036,,5cd6efb8d804faf03e1462073b729151
53760.231028,192.168.106.130,1046,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53760.331968,203.208.40.47,443,192.168.106.130,1046,,5cd6efb8d804faf03e1462073b729151
53761.747795,192.168.106.130,1048,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53761.830970,203.208.40.47,443,192.168.106.130,1048,,5cd6efb8d804faf03e1462073b729151
53767.233843,192.168.106.130,1051,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53767.341965,203.208.40.47,443,192.168.106.130,1051,,5cd6efb8d804faf03e1462073b729151
53768.232789,192.168.106.130,1053,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53768.324968,203.208.40.47,443,192.168.106.130,1053,,5cd6efb8d804faf03e1462073b729151
53773.683264,192.168.106.130,1058,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53773.785972,203.208.40.47,443,192.168.106.130,1058,,5cd6efb8d804faf03e1462073b729151
53773.817877,192.168.106.130,1059,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53773.900968,203.208.40.47,443,192.168.106.130,1059,,5cd6efb8d804faf03e1462073b729151
53786.992262,192.168.106.130,1068,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53787.097220,203.208.40.47,443,192.168.106.130,1068,,5cd6efb8d804faf03e1462073b729151
53791.327392,192.168.106.130,1071,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53791.421926,203.208.40.47,443,192.168.106.130,1071,,5cd6efb8d804faf03e1462073b729151
53794.741060,192.168.106.130,1072,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53794.845244,203.208.40.47,443,192.168.106.130,1072,,5cd6efb8d804faf03e1462073b729151
53796.513182,192.168.106.130,1075,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53796.607550,203.208.40.47,443,192.168.106.130,1075,,5cd6efb8d804faf03e1462073b729151
53729.335681,192.168.106.158,1035,203.208.50.88,443,de350869b8c85de67a350c8d186f11e6,
53729.340816,192.168.106.158,1036,203.208.50.79,443,de350869b8c85de67a350c8d186f11e6,
53729.394970,203.208.50.88,443,192.168.106.158,1035,,5cd6efb8d804faf03e1462073b729151
53729.405980,203.208.50.79,443,192.168.106.158,1036,,5cd6efb8d804faf03e1462073b729151
53739.401977,192.168.106.158,1044,203.208.50.88,443,de350869b8c85de67a350c8d186f11e6,
53739.463965,203.208.50.88,443,192.168.106.158,1044,,5cd6efb8d804faf03e1462073b729151
53739.525130,192.168.106.158,1045,203.208.50.79,443,de350869b8c85de67a350c8d186f11e6,
53739.588963,203.208.50.79,443,192.168.106.158,1045,,5cd6efb8d804faf03e1462073b729151
53744.949106,192.168.106.158,1049,203.208.50.79,443,de350869b8c85de67a350c8d186f11e6,
53745.010977,203.208.50.79,443,192.168.106.158,1049,,5cd6efb8d804faf03e1462073b729151
53745.452046,192.168.106.158,1050,203.208.50.88,443,de350869b8c85de67a350c8d186f11e6,
53745.509962,203.208.50.88,443,192.168.106.158,1050,,5cd6efb8d804faf03e1462073b729151
53747.854075,192.168.106.158,1054,203.208.50.88,443,de350869b8c85de67a350c8d186f11e6,
53747.868533,192.168.106.158,1055,203.208.50.79,443,de350869b8c85de67a350c8d186f11e6,
53747.910971,203.208.50.88,443,192.168.106.158,1054,,5cd6efb8d804faf03e1462073b729151
53747.936983,203.208.50.79,443,192.168.106.158,1055,,5cd6efb8d804faf03e1462073b729151
